id,author,title,link,description,tag,likes,date,review,size,text,rating,parts,romance,fandom,genre,page

      Он только сейчас вспоминает, что с самого утра у него во рту не было ни крошки.

      — Мистер Старк, — говорит вдруг Питер, приподнимаясь на локтях и глядя на него внимательно и заискивающе. Тони, ожидая следующих слов подростка, готовится к худшему — он уже достаточно хорошо изучил этот взгляд, за которым неизменно следует что-то, что Старку очень не понравится.

      — М? — спрашивает он, поедая мармелад с нездоровым аппетитом.

      Не признаться себе в том, что он все-таки перенервничал, Тони уже не может.

      Питер вздыхает и говорит — быстро, словно боится, что, если не успеет сказать все сразу, как на духу, Старк его не выслушает:

      — Раз у меня все получилось, я могу теперь работать с Вами на каждой миссии?

      Старк убирает пакет с мармеладом обратно в карман, встает и отряхивает руки.

      — Нет, — говорит он. — Не можешь. Капитан Порядочность узнал, что тебе всего пятнадцать, поэтому в ближайшее время приглашений на вечеринки не жди.

      Старк выходит из палаты, спиной ощущая на себе обиженный и до крайности разочарованный взгляд подростка.

      Он, конечно же, очень на Тони обижен за то, что тот выдал Стиву его возраст.

      Он, конечно же, будет долго уговаривать его плюнуть на этот, по его мнению, малозначимый факт.

      Он, конечно же, не даст теперь ему покоя, доказывая свою взрослость и самостоятельность.

      Но он, конечно же, теперь будет в безопасности.",PG-13,Нет,Джен,"Железный человек,Мстители,Первый мститель,Человек-паук: Возвращение домой,  Вдали от дома",Ангст,3
44,Volhenok,Синигами и Небо,/readfic/5051706,"Он отличался от остальных. Это явно бросалось в глаза. Почему кроме Ичиго это никто не заметил?
Миура Тсуна не был обычным человеком.","AU,Ангст,Драма,Дружба,ООС",2058,2016-12-22,15,1876,"Переведенный ученик чем-то отличался от остальных. Не внешностью, нет, хотя та и не была полностью японской. Волосы были более светлого оттенка, чем у японцев, разрез глаз – чуть шире. Черты лица были более резкими, чувствовалась примесь европейской крови. Впрочем, не Ичиго говорить об этом.
Так вот, новенький чем-то отличался. Что-то цепляло в нем, в душе что-то скребло и голосом Пустого завывало: «Смотри! Он другой. Не такой! Не похожий…»
Движения были экономными, плавными. Не хищными, нет – именно плавными. Вся неуклюжесть не была наигранной – но она была естественной. Казалось, только так и должно быть.
Через неделю Куросаки понял, чем его так зацепил этот паренек. Глаза. Карамельные, со вспыхивающими по краям радужки янтарными искрами, глаза. Удивительно холодные и пустые глаза.
Такие же, как у самого Ичиго.
Глаза того, кто всеми силами пытается снова войти в рамки нормальной жизни.
Так же, как и сам Ичиго, Миура Тсуна изредка вздрагивал и начинал судорожно оглядываться, напрягаясь всем телом. Точно так же бросал настороженные взгляды на улицу. Тянул руку к сумке, стоило услышать подозрительный шум. Замирал, прислушиваясь к малейшему шороху.
И точно так же резко расслаблялся, несколько растерянно прикусывая губу.
В жизни Миуры Тсуны тоже чего-то не хватало.
****

Миура Тсуна хорош в драках. Неуклюжесть мгновенно уходит, сменяясь четкими и уверенными движениями. Для многих гопников такая перемена наверняка оказалась шоком. Но не для Ичиго. Куросаки ожидал чего-то подобного.
Правда, даже это не помешало ему вмешаться в драку и отправить парочку особо ретивых придурков отдыхать.
- Куросаки Ичиго.
- Миура Тсуна.
Заминку перед именем Ичиго проигнорировал.
- Скоро начнутся занятия.
Шатен пожал плечами и поднял сумку с учебниками.
- Пропущу.
Такой подход Куросаки определенно нравился.
****

Рядом с Тсуной хорошо молчать. Нет жалостливых взглядов, как у Иноэ, Чада и Исиды. Нет неловкости и попыток лживого подбадривания. Миура не лезет в душу. Он просто растягивает губы в подобии улыбки и сидит рядом, не пытаясь ничего узнать.
Через месяц Ичиго рассказывает все сам.
О том, что с детства видел духов. О смерти матери. О Рукии и Сейретее. О том, что пожертвовал своей силой – своим занпакто ради других. О дикой боли в груди, что теперь часто будит его по ночам. О криках душ, которые он не видит, но слышит.
О тихом, печальном голосе, что изредка что-то тихо шепчет у него в голове. 
О том, что его жертва ни к чему не привела.
Герой сделал свое дело – герой может уходить. Готей-13 оказалось абсолютно плевать на потерявшего все силы ради их же защиты парня.
И Ичиго мог бы их простить. Простить то, что оставили одного, без поддержки, даже не сказав банального «спасибо». В конце концов на самого себя Куросаки было давным-давно плевать.
Вот только ради них он практически уничтожил свое занпакто. Часть своей души. И старик, и Пустой были частью его самого. Они были гораздо важнее самого Ичиго.
То, что синигами наплевали и на это, оказалось на удивление… больно.
Друзьям тоже оказалось все равно. Они жалели его… Как смешно. Ему не нужна была жалость или сочувствие. Ему нужно было знать, что его спину прикроют в драке. 
Тсуна это понял гораздо лучше тех, кто знал его с самого детства, тех, с кем он прошел столько испытаний и сражений.

Через три дня Тсуна, печально улыбаясь, рассказывает о себе.
О неудачах и неуклюжести в детстве. О садисте-репетиторе. О первых друзьях. О сражениях за их жизни. О жутком будущем и смерти, что ждала их там. О битве представителей, в которой ради своих Хранителей он принял удар проклятия на себя. Все семь разноцветных пустышек. Проклятие, усиленное в семь раз.
Нельзя умереть.
Ради них – потому что тогда проклятие вернется к ним.
Потому что Тсуна чувствует, как это больно. Каждое движение – боль. Каждый вздох – боль. 
Все пламя уходит на поддержание жизни и баланса системы Тринисетте. 
Вонголе не нужен босс без пламени. Хранителям не нужно выгоревшее Небо.
Его жертва им совсем не важна. Не всем, правда.
Вот только Рокудо Мукуро мертв. Как и его медиум, впрочем.
Тсуна со смешком говорит, что голос Рокудо в голове вполне сойдет за занпакто у Ичиго.
Единственное, что смог сделать непокорный Туман прежде, чем новый наследник приказал его убить – стереть все упоминания о Саваде Тсунаеши и создать Миуру Тсуну. 
Миура – в честь единственной верной подруги.
Тсуна – потому что это имя дала ему мама.
****

- Миура, как думаешь, - Ичиго щурится, глядя на багровое небо. – реацу и пламя – это одно и тоже?
- Не думаю. – Тсуна покачал головой. – По твоим словам, те, у кого ее достаточно много, видят души умерших. Я ни разу их не видел.
- Те, кто постоянно готовы умереть… Как думаешь, у меня получится?
- А у меня?
Две одинаковые усмешки зеркально отражают друг друга.
****
Глаза Ичиго вспыхивают янтарным огнем через неделю. Тсуна видит маленькую девочку с цепью в груди через две.
****

- Куросаки, будь добр, оторвись от телефона на минутку.  – насмешливый голос раздается прямо над головой Ичиго. Разноцветные глаза лукаво щурятся.
- Рокудо. – констатировал парень, отвлекаясь от игры.
Рокудо Мукуро – вторая часть искалеченной системой Тринисетте души Тсунаеши. Осколки личности Тумана собрала реацу и превратила в своеобразный занпакто.
- Почему ты?
- Тсуна спит. Ему тяжело даются переходы. – Туман поднял голову, разглядывая облака. – У нас новости. Божки зашевелились. Кажется, они собираются вернуть тебе силу.
- У них что-то случилось и снова нужен герой? – сарказм в голосе Ичиго при желании можно потрогать.
Рокудо пожал плечами.
- Подробности спросишь у Тсуны.
Ичиго подхватывает падающего Саваду и укладывает на кровать.
Савада не стал полноценным синигами. Впрочем, на Иноэ и Чада он тоже мало походил. Странная смесь, как и сам Куросаки.
Впрочем, это не мешало Тсуне ходить в Сообщество душ как к себе домой.
Новости он всегда приносил разные. Но суть была одна – Куросаки не слишком вспоминали за эти полгода.
Так что новость о том, что синигами зашевелились была очень уж неожиданной. Впрочем, учитывая их мышление… Раньше, чем через год они не припрутся.
Кинув взгляд на часы, Ичиго хмыкнул. На занятия завтра надо было вставать рано, а идти в соседнюю комнату за футоном лень.
Впрочем, ему за последний месяц не привыкать.
Да и реакция отца каждый раз поднимает настроение с утра.
Не особо заморачиваясь, Ичиго пододвигает шатена ближе к стенке и растягивается рядом. Глаза сами по себе закрываются, и рыжеволосый парень проваливается в сон.
Без боли. 
Без кошмаров.

****
Спать рядом с другим парнем… Звучит довольно двусмысленно и жутковато. Но только не для них.
Они оба мерзли. Изнутри расходился жуткий холод, заполняющий пустоту. 
Реацу Тсунаеши тянулась к Куросаки, согревая мерзнущего синигами.
Пламя Ичиго окутывало Саваду, распаляя его вечно пустой источник.
Для них обоих это многое значило.
Всего на мгновение суметь увидеть душу. На одно короткое мгновение почувствовать потоки реацу в воздухе.
Заставить огонь вспыхнуть. На секунду снова почувствовать нити связи, идущие к кольцам.
Во сне они обменивались пламенем и реацу.
Ради того, чтобы снова услышать голос старика и скрежет своего Пустого Куросаки был готов абсолютно на все.
Как и Тсуна ради того, чтобы жить без угрозы стать Оборванным Небом. Существом, что безжалостно разрывает связи между Хранителями, выпивая Пламя ради только одной цели – перестать ощущать пустоту в груди. Учитывая силу Савады, это было бы равно апокалипсису.

Абсолютный симбиоз. Тело Ичиго просто не могло вырабатывать реацу. Истощенное духовное тело с трудом создавало крохи духовных частиц.
Реацу Тсуны его душа воспринимала как свою собственную.
Система Тринисетте выпивает Пламя до самого конца, забирая и часть жизненных сил. Проклятие рассчитано на семь человек, а не на одного.
Пламя Ичиго заставляет источник гореть, не затухая.

Когда их в первый раз увидела Карин, то она промолчала. Только в глазах появилось странное выражение.
Позже она объяснила.
- Вы не были похожи на… «этих». – сестра сделала кавычки в воздухе. – Это было похоже на двух мерзнущих псов, жмущихся друг к другу в попытке согреться. Ну, или волков.
Такое сравнение им вполне подходило.
Никому нахрен не нужные и отчаянно ищущие тепла, получая вместо него удар.

****
Ичиго честно хочется расхохотаться, но нельзя. Потому что так уйдет весь пафос ситуации.
Нет, не получится.
Тсуна укоризненно смотрит на ржущего Куросаки. Меч в груди рыжему уже-снова-синигами парню ничуть не мешает.
- Ичиго.
Куросаки фыркает и успокаивается. Шокированные взгляды синигами и Подчиняющих его мало волнуют.
- Ну что, теперь поиграем?

То, что Куросаки сам смог дозваться до своего занпакто и почти полностью восстановить реацу около двух месяцев назад, им знать не надо.

****
Через год ситуация зеркально повторяется – теперь хохочет Тсуна, а Ичиго укоризненно качает головой.
***
Им по сути на все плевать.
Дом Савады в Каракуре теперь один на четверых, иногда – пятерых. В отличие от Зангецу и Хичиго, Мукуро не может материализоваться в любое мгновение.
Ей-богу, если бы квинси не заявились в тот момент, когда окончательно осатаневший от наглости Вонголы Тсуна пил чай, все было бы нормально.
Это была их первая ошибка.
Не фатальная, но ошибка.
Зато вторая стала решающей. 
Нападать на Хичиго, приняв его за обычного арранкара, явно не стоило.
Сам Пустой не был кисейной барышней и навалять мог будь здоров. Вот только об Ичиго забывать тоже не стоило. Куросаки ненавидел всех, кто пытался причинить вред его частичкам. С поры Финальной Гетсуги ненавидел.
Взбесившийся Ичиго – это страшно. Вот только холодная ярость в янтарных глазах гораздо страшнее.
Что Куросаки, что Саваде плевать на Сообщество душ и Хуэко Мундо.
Но нападение на семью непростительны.
Если в Семье ДВА Неба – какая это семья?
А если вся Семья только и есть – Небо?

****
Спустя месяц после Последнего сражения и Тсуна, и Ичиго снова дома.

Вот только надолго ли?
",G,Нет,Джен,"Bleach,Katekyo Hitman Reborn!",Ангст,3
45,лунный мечтатель полтергейста,Дэчимо,/readfic/9034149,"Лист наполненный силой и половинка Кольца Неба ложатся на стол в комнате. Перекинув через плечо спортивную сумку, Савада Дэчимо покидает родной дом.
Прощай, Вонгола; здравствуй, Мир.
","AU,Ангст,ООС,Параллельные миры,Серая мораль,Смерть второстепенных персонажей",2038,2020-02-04,37,1463,"      Он тянет пальцы к губам в характерном жесте, в самый последний момент вспоминая, что между пальцев нет тонкой палочки сигареты. Курить хочется страшно, но он каждый раз напоминает себе, что это тело ещё не имеет вредной привычки и не стоит её заводить. По крайней мере до тех пор, пока каждая клеточка не напитается под завязку собственным пламенем, выжигая любые намёки на попавший в организм яд. Лечиться тогда, конечно, тоже будет проблемно: что медикаментами, что Пламенем Солнца, – но и убить его будет не в пример сложнее.
      Если отбросить ежедневные медитации по пять-шесть часов, ждать светлого момента придется не меньше пары лет. Ну, и Джотто с ним.
      Дэчимо осторожно чешет глубокий, саднящий ещё совсем недавно, порез на запястье и осторожно поправляет манжету белоснежной рубашки. Крови уже нет, рубец затянулся розоватой кожицей, так что бинты не нужны, а напульсники это тело не переносит — слишком уж похожи на подавляющие пламя наручи, которые надевал на него Емицу во время тренировок в детстве. 
      В который раз он убеждается, что папаша, вне зависимости от реальности, остаётся мудаком и долбоёбом.
      Раньше его бы это расстроило. Сейчас не колышет вовсе. Кажется, они никогда и не были семьёй.
      Пальцы снова тянутся к губам, и Савада раздражённо шикает сам на себя. В этом мире папочка отличился на совесть — начиная с того, что первого из сыновей-близнецов назвал Дэчимо, и заканчивая изуверским поведением, не дотягивающим до приснопамятной семейки Эстранео, только отсутствием учёных. Самое время громко сказать:
      ""Это всё карма!""
      И уйти в монахи.
      Только кто ж его отпустит-то? Этого и в прошлой жизни не случилось, а теперь и вовсе, наверное, невозможно...
      Хотя, что такое ""невозможно"" для ученика великого Реборна? Всего лишь слово,  набор букв. Так что он определенно попробует, хотя бы в память о человеке, научившем его не сдаваться.
      В этой жизни репетитор-киллер бросает на него лишь презрительные и раздраженные взгляды, но науку его отражения это не отменяет.
      Дэчимо... каждый раз вспоминая своё нынешнее имя, бывший Савада Тсунаёши мысленно морщится и желает Внешнему Советнику упасть с лестницы на складе колюще-режущего оружия, — у него будто индивидуальность отобрали! Но ничего, как правоверный буддист он что-нибудь придумает.
      Наверное.
      На то, что ""думать"" надо, и, желательно, ещё вчера, недвусмысленно намекают воспоминания двойника. Двадцатилетний опыт в кресле босса Королевской Семьи и орущая благим матом интуиция и вовсе подсказывают, что дела не просто плохи — они хуёвы, как пошедшая вразнос Система Равновесия. К счастью, пока только в переносном смысле, что-то ему не хочется иметь дел с Шаманом, Вендиче и буквально влюбленной в него Три-Ни-Сет. Не в ближайшие десять лет точно.
      Дэчимо задумчиво вертит в руке ручку и смотрит на пока ещё девственно чистый лист бумаги. Несмотря на всё пережитое, он терпеть не может писать письма. Особенно официальные. Или неофициальные? Вот как раз это и надо решить. Что он собирается писать и как?
      Точно не оправдание. Реборн прошлого мира научил его: никогда не оправдывайся. Оправдываться — значит признавать, что заведомо виновен. Босс не должен оправдываться. И пусть он больше не тот Тсунаёши, что принял грехи и обязательства Вонголы, изменять намертво вколоченным правилам не намерен. Значит, не оправдание.
      Босс не должен жаловаться. 
      Босс не боится грязной работы, но не обязан делать её за других.
      Босс не обязан ничего объяснять тем, кто не является его семьёй. 
      Итак, это будет не жалоба, не объяснение — потому что, несмотря на всё, Дон Тимотео так и не стал для него семьёй. И это будет не доклад о заговоре Емицу. Если никто в окружении Девятого и он сам об этом так и не догадались, это не проблемы Дэчимо. 
      И как вишенка на торте — ему просто не хочется ничего объяснять, он мог бы вообще не заморачиваться и по-тихому исчезнуть, никого ни о чём не уведомляя, но всё-таки былое уважение к Тимотео не даёт так поступить.
      По этой же причине он не будет никуда лезть и что-то кому-то доказывать. Его исчезновение станет достаточным толчком, чтобы сломать далеко идущие планы дорогого папаши, удивить братца, который думает, что знает всё лучше всех, и махом поменять фигуры местами. И пусть жизнь резко перестанет иметь даже подобие спокойствия, ему не привыкать.
      И нет, ему никого не жалко, даже несмотря на то, что интуиция подсказывает, что окружающим его решение принесёт массу проблем. Или благодаря именно этому? Плевать. Заслужили. Все до единого заслужили.
      Он, безусловно, Небо, но всепрощающим перестал быть очень давно.
      От воспоминаний своего двойника Дэчимо раздирает раздражение и злость: на Реборна, влюблёнными глазами смотрящего на брата и не видящего дальше собственного носа. Впервые! И это легендарный киллер?! Тсуна безусловно за него рад — найти своё счастье дорогого стоит. Но тот Реборн, которого знал он, никогда, ни при каких обстоятельствах, не забывал о своих обязанностях, целях, даже будучи в дупель пьяным — в своё время Дэчимо видел его и таким (на всю жизнь зарёкся пить с Верде).
      Интересно, что брат подмешивает в свой кофе, что от него так качественно отрубается мозг? Про истинное Небо он уже прочитал, но не может же этот тип пламени промывать мозги до скрипа абсолютно всем? Своя голова должна быть или как?! Если у Примо Вонголы была та же способность, он прекрасно понимает Рикардо в желании брата убить — Пламя всеобщего отупения это мощно.
      Возможно, в нём говорит не до конца отпущенная обида Савады Дэчимо, настолько задолбавшегося с жизнью, что перерезал себе вены после очередного наёба судьбы. Однако Тсуна тоже не понимает, как все окружающие умудряются не замечать слабости и явные проблемы  Тсунаёши-зови-меня-просто-Ёши. Хрен бы с ними, если бы он продолжил быть простым задротом, но этот пушистый мальчик-одуванчик метит на место Десятого босса. Вяло отбивается, но метит. Или это окружающие всё за него решили?  Тем более! Сам Тсуна в юности и то сильнее отбивался от мафии. 
      У человека, которым собирается стать братец Ёши, (кажется, с посильной помощью всего мира), просто не должно быть таких слабостей. Не потому, что убьют его самого — а потому, что убьют в первую очередь тех, кто окажется рядом. Брату почему-то никто даже не попытался объяснить, что мафия не игра, что кровь, грязь и смерть там настоящие. И если бы это был злой умысел! Но гиперинтуиция настойчиво шепчет в уши: нет. Они искренне желают Тсунаёши счастья.
      Пальцы снова тянутся к губам, и хочется материться. Дэчимо плюёт на вежливость, формальности и реверансы, и пишет красивым почерком два предложения:
      ""От звания претендента на место Десятого Босса — отрекаюсь. Привет Занзасу — собранные кольца он может засунуть себе в задницу!""
      И, не давая себе времени передумать или переписать, накрывает лист ладонью, пропитывая бумагу своим пламенем. Если сделать всё правильно, даже обычная бумага сработает как нерушимый договор.
      Конечно, это не совсем то, чего он хотел изначально, но в его случае, решения, принятые на эмоциях, всегда самые верные - Интуиция Вонголы, однако!
      И пусть весь мир сочтёт его трусом — а он уверен, так и будет, вряд ли здесь найдётся хоть кто-то, кто встанет на его сторону, будучи знаком с Тсунаёши, ему плевать. Пусть катятся. Он не обязан что-то кому-то объяснять, не должен вытаскивать людей из болота, в которое они идут с охотой и улыбками. 
      Безусловно, будет неприятно наблюдать, как люди, бывшие в его мире самым дорогим в жизни, выбирают другого. Но в том-то и смысл — выбирают. Можно сколько угодно поминать недобрым словом тип Пламени, но нельзя же сбрасывать на него всё. Увы, об этом он тоже знает.
      Лист, наполненный силой, и половинка Кольца Неба ложатся на стол в комнате. Перекинув через плечо спортивную сумку, Савада Дэчимо покидает родной дом.
      Прощай, Вонгола; здравствуй, Мир.
      
",PG-13,Нет,Джен,Katekyo Hitman Reborn!,Ангст,3
46,Aoisei,"Помнишь, капитан?..",/readfic/317887,"Смотри заявку. х)

Для особо ленивых - ""Ичиго 200 лет назад был капитаном, но пропал. О нём все забыли, кроме Айзена.""","AU,Hurt/Comfort,Ангст,Смерть основных персонажей",2025,2012-07-28,70,1874,"Этот человек заменил ему отца, о котором парнишка так мечтал. Стал лучшим в мире старшим братом, которого никогда не было. А потом… Потом он исчез. И никто о нем не помнил.

Никто. Кроме Соуске.

 *** 

В Сейретее высокий парень с ярко-рыжими волосами, озорной и сильный, просто не мог быть незаметным. Девушки в тайне мечтали попасть именно в пятую дивизию, которую и возглавлял капитан Куросаки, а юноши тренировались от зари до зари, стремясь стать такими же, как их кумир.

Когда он проходил мимо – в хаори, намотанном кое-как, с растрепанными волосами и огромным мечом за спиной – шинигами оборачивались. Пусть он уже не первый год в городе Проводников Душ, не привыкнуть было к такому зрелищу. Казалось, Ичиго подобен солнцу: полон тепла и нескончаемого огня. Его любили, обожали, боготворили.

 В тот день маленький Айзен, офицер седьмого отряда, был счастлив – его впервые отправили на задание. Пусть со старшими офицерами и вряд ли он там сделает что-то значительное, но сам факт поражал парнишку.  

Многие его не замечали, еще большие – не любили. Маленький, худой, с бардаком на голове и в нелепых квадратных очках… Что он мог из себя представлять? Шинигами было наплевать на уникальную силу, скрытую в катане Соуске; на острый ум и руководительский талант, которым шатен был одарен с раннего детства… Он был другим, а с «белыми воронами» разговор короткий – или будь таким, как все, или терпи унижения и насмешки.

 - Иллюзии, - хмыкнул кто-то еще в Академии, когда во время выпуска мальчик продемонстрировал шикай. – Бред какой-то. То ли дело у Хоттори-куна, огненная нагината!

-  Мелкий такой, - это уже третий офицер его отряда «подхватил эстафету».- Да что ты вообще можешь, дохляк? На первом задании прирежут…

- Эй, ты! На тряпку,  уборка ждет!

- Отойди, - и его жестко отпихивают в сторону от тренировочного поля, толкнув в плечо так, что Айзен падает на землю.- И смотри как надо. Шаккахо!  

Он никому не был нужен по-настоящему. До определенного момента.

 Зампакто отнюдь не боевого типа, что оно может сделать? Ни стены изо льда, которая защитит, ни пламя, которое спасет, ни даже более мощной, чем катана, секиры… Ничего.

Кьёка Суйгетсу вылетает из рук, ударяется о камни, чуть дрожит, и замирает в нескольких метрах от хозяина. Он сам, мельком взглянув на оружие, быстро вытягивает руку для кидо. Должен победить. Не может умереть сейчас!

Но как на зло, такие простые слова заклинания вылетают из головы… 

Сейчас мужчина усмехается. Если бы тогда его сожрал пустой, ничего этого бы не было. Ни изгнанных капитанов, ни вырезанного совета сорока шести,  ни сорванной казни Кучики Рукии… Чем больше он живет, тем чаще понимает:  все это – нелепая случайность, никем не спланированная и не ожидаемая.

 - Эй, малец, - мужчина говорит чуть насмешливо, но в голосе нет зла и презрения. Шинигами решается приоткрыть глаза. – Не ушибся?

Перед ним капитан пятой дивизии, о котором слагают легенды. Наклонился к мальчику, протягивает руку, мол, вставай, негоже на земле валяться. Соуске, взявшись за крепкую ладонь, поднимается.
 
- Твое оружие?  - и кивает в сторону катаны с зеленой рукояткой.

- Да, - закивал. – Мое.

- Не отпускай его, - и тут же зампакто оказывается в руках Куросаки.- Никогда.

- Да, капитан-сама, - быстро забирает меч, убирает в ножны. И тут же охает от неожиданности – рыжеволосый, мило улыбаясь, начинает трепать офицера за волосы.

- Ты смелый, - заявляет мужчина. – И талантливый. Наверное, когда подрастешь, станешь очень сильным шинигами.

Айзен улыбается. По-детски, чисто, наивно. Его впервые похвалили, обласкали, и он тут же проникся доверием к этому незнакомцу. 

- Меня зовут Куросаки Ичиго, - представился, будто шатен и сам не знает, кто перед ним. – Ты, это… Заходи в гости, - и, помахав на прощанье, ушел. 

В самом деле, добрый, солнечный человек. И что с  ним стало? Кто послужил виной, что рыжий бросился защищать своих подчиненных, закрыл собой лейтенанта и был сожран пустым? Кто виноват, что своей смертью он спас остальных шинигами, оказавшихся рядом в ту роковую ночь?

Тогда не пришел еще Урахара со своими разработками, ученых в Готей 13 практически не было. Не существовало хорошего оборудования и мощных барьеров, но умники находились.

 - Отлично, - протянул синеволосый человек в белом халате, набирая жидкость в шприц. – Пустой готов?

- Разумеется,  Сирояку-сан, - и брюнет весело подтаскивает клетку с монстром. Шинигами ставят опыты с разрешения начальства, и еще не знают, какие последствия повлечет банальный укол.

-Посмотрим, как ты запрыгаешь после вакцины, - усмехается офицер. Он думал, ослабит чудище. Но проcчитался. 

Айзен лично не видел трагедии, но на утро весь город говорил о ней. Рядовые рассказывали, как храбро рыжий капитан сражался с пустым, поражались, насколько был силен враг. Ходили слухи, что виновные офицеры были съедены заживо почти сразу. Куросаки-тайчо просто не повезло оказаться рядом – ведь даже его сил не хватило на то, чтобы одержать победу.
